city,district,houseType,area,direction,furnish,floor,finishTime,structure,unknown,price,totalPrice
沈阳,沈河,3室1厅,110.16平米,南 北,简装,低楼层(共6层),2011年建,板楼,8,624元/平,95万
沈阳,沈河,3室2厅,129.74平米,南 北,毛坯,中楼层(共6层),2010年建,板楼,4,432元/平,57.5万
沈阳,沈河,3室1厅,106.39平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,10,528元/平,112万
沈阳,沈河,2室1厅,95.45平米,南 北,精装,中楼层(共34层),2014年建,板楼,14,982元/平,143万
沈阳,沈河,2室2厅,73.41平米,南 北,简装,高楼层(共7层),2008年建,板楼,8,160元/平,59.9万
沈阳,沈河,3室1厅,99.99平米,南 北,精装,高楼层(共33层),2018年建,板楼,11,202元/平,112万
沈阳,沈河,3室2厅,137.78平米,南 北,其他,中楼层(共7层),2004年建,板楼,5,662元/平,78万
沈阳,沈河,3室2厅,129.39平米,南 北,精装,高楼层(共32层),2015年建,板楼,12,985元/平,168万
沈阳,沈河,2室1厅,78.84平米,南 北,精装,高楼层(共18层),2010年建,板楼,16,236元/平,128万
沈阳,沈河,2室2厅,91.99平米,南 北,精装,中楼层(共31层),2016年建,板楼,16,307元/平,150万
沈阳,沈河,4室1厅,143.17平米,南 北,毛坯,低楼层(共10层),2017年建,板楼,6,636元/平,95万
沈阳,沈河,3室2厅,113.57平米,南 北,精装,高楼层(共34层),2019年建,板楼,7,485元/平,85万
沈阳,沈河,3室1厅,96.28平米,南 北,其他,中楼层(共33层),2017年建,板塔结合,11,426元/平,110万
沈阳,沈河,2室1厅,99.97平米,南 北,精装,低楼层(共33层),2016年建,板楼,17,006元/平,170万
沈阳,沈河,2室2厅,77.32平米,南 北,精装,低楼层(共34层),2015年建,板楼,10,347元/平,80万
沈阳,沈河,2室1厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,沈河,4室1厅,169.12平米,南 北,精装,低楼层(共33层),2012年建,板楼,5,251元/平,88.8万
沈阳,沈河,3室1厅,109.91平米,西 南 北,其他,高楼层(共23层),2018年建,板楼,10,464元/平,115万
沈阳,沈河,4室2厅,106.61平米,南 北,其他,低楼层(共34层),2018年建,板塔结合,9,943元/平,106万
沈阳,沈河,3室2厅,120.17平米,南 北,精装,高楼层(共30层),2010年建,塔楼,10,652元/平,128万
沈阳,沈河,4室2厅,197.07平米,南 北,毛坯,高楼层(共6层),2007年建,板塔结合,4,567元/平,90万
沈阳,于洪,3室1厅,145.16平米,南 北,其他,高楼层(共29层),2009年建,板楼,13,090元/平,190万
沈阳,于洪,3室2厅,127.89平米,南 北,简装,低楼层(共18层),2017年建,板楼,7,663元/平,98万
沈阳,于洪,2室2厅,84.67平米,南 北,其他,低楼层(共33层),2016年建,板塔结合,13,583元/平,115万
沈阳,于洪,3室1厅,76.8平米,南 北,其他,低楼层(共33层),2014年建,板楼,9,310元/平,71.5万
沈阳,于洪,3室1厅,110.16平米,南 北,简装,低楼层(共6层),2011年建,板楼,8,624元/平,95万
沈阳,于洪,3室2厅,129.74平米,南 北,毛坯,中楼层(共6层),2010年建,板楼,4,432元/平,57.5万
沈阳,于洪,3室1厅,106.39平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,10,528元/平,112万
沈阳,于洪,2室1厅,95.45平米,南 北,精装,中楼层(共34层),2014年建,板楼,14,982元/平,143万
沈阳,于洪,2室2厅,73.41平米,南 北,简装,高楼层(共7层),2008年建,板楼,8,160元/平,59.9万
沈阳,于洪,3室1厅,99.99平米,南 北,精装,高楼层(共33层),2018年建,板楼,11,202元/平,112万
沈阳,于洪,3室2厅,137.78平米,南 北,其他,中楼层(共7层),2004年建,板楼,5,662元/平,78万
沈阳,于洪,3室2厅,129.39平米,南 北,精装,高楼层(共32层),2015年建,板楼,12,985元/平,168万
沈阳,于洪,2室1厅,78.84平米,南 北,精装,高楼层(共18层),2010年建,板楼,16,236元/平,128万
沈阳,于洪,2室2厅,91.99平米,南 北,精装,中楼层(共31层),2016年建,板楼,16,307元/平,150万
沈阳,于洪,4室1厅,143.17平米,南 北,毛坯,低楼层(共10层),2017年建,板楼,6,636元/平,95万
沈阳,于洪,3室2厅,113.57平米,南 北,精装,高楼层(共34层),2019年建,板楼,7,485元/平,85万
沈阳,于洪,3室1厅,96.28平米,南 北,其他,中楼层(共33层),2017年建,板塔结合,11,426元/平,110万
沈阳,于洪,2室1厅,99.97平米,南 北,精装,低楼层(共33层),2016年建,板楼,17,006元/平,170万
沈阳,于洪,2室2厅,77.32平米,南 北,精装,低楼层(共34层),2015年建,板楼,10,347元/平,80万
沈阳,于洪,2室1厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,于洪,4室1厅,169.12平米,南 北,精装,低楼层(共33层),2012年建,板楼,5,251元/平,88.8万
沈阳,于洪,3室1厅,109.91平米,西 南 北,其他,高楼层(共23层),2018年建,板楼,10,464元/平,115万
沈阳,于洪,4室2厅,106.61平米,南 北,其他,低楼层(共34层),2018年建,板塔结合,9,943元/平,106万
沈阳,于洪,3室2厅,120.17平米,南 北,精装,高楼层(共30层),2010年建,塔楼,10,652元/平,128万
沈阳,于洪,4室2厅,197.07平米,南 北,毛坯,高楼层(共6层),2007年建,板塔结合,4,567元/平,90万
沈阳,康平县,3室1厅,145.16平米,南 北,其他,高楼层(共29层),2009年建,板楼,13,090元/平,190万
沈阳,康平县,3室2厅,127.89平米,南 北,简装,低楼层(共18层),2017年建,板楼,7,663元/平,98万
沈阳,康平县,2室2厅,84.67平米,南 北,其他,低楼层(共33层),2016年建,板塔结合,13,583元/平,115万
沈阳,康平县,3室1厅,76.8平米,南 北,其他,低楼层(共33层),2014年建,板楼,9,310元/平,71.5万
沈阳,康平县,3室1厅,110.16平米,南 北,简装,低楼层(共6层),2011年建,板楼,8,624元/平,95万
沈阳,康平县,3室2厅,129.74平米,南 北,毛坯,中楼层(共6层),2010年建,板楼,4,432元/平,57.5万
沈阳,康平县,3室1厅,106.39平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,10,528元/平,112万
沈阳,康平县,2室1厅,95.45平米,南 北,精装,中楼层(共34层),2014年建,板楼,14,982元/平,143万
沈阳,康平县,2室2厅,73.41平米,南 北,简装,高楼层(共7层),2008年建,板楼,8,160元/平,59.9万
沈阳,康平县,3室1厅,99.99平米,南 北,精装,高楼层(共33层),2018年建,板楼,11,202元/平,112万
沈阳,康平县,3室2厅,137.78平米,南 北,其他,中楼层(共7层),2004年建,板楼,5,662元/平,78万
沈阳,康平县,3室2厅,129.39平米,南 北,精装,高楼层(共32层),2015年建,板楼,12,985元/平,168万
沈阳,康平县,2室1厅,78.84平米,南 北,精装,高楼层(共18层),2010年建,板楼,16,236元/平,128万
沈阳,康平县,2室2厅,91.99平米,南 北,精装,中楼层(共31层),2016年建,板楼,16,307元/平,150万
沈阳,康平县,4室1厅,143.17平米,南 北,毛坯,低楼层(共10层),2017年建,板楼,6,636元/平,95万
沈阳,康平县,3室2厅,113.57平米,南 北,精装,高楼层(共34层),2019年建,板楼,7,485元/平,85万
沈阳,康平县,3室1厅,96.28平米,南 北,其他,中楼层(共33层),2017年建,板塔结合,11,426元/平,110万
沈阳,康平县,2室1厅,99.97平米,南 北,精装,低楼层(共33层),2016年建,板楼,17,006元/平,170万
沈阳,康平县,2室2厅,77.32平米,南 北,精装,低楼层(共34层),2015年建,板楼,10,347元/平,80万
沈阳,康平县,2室1厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,康平县,4室1厅,169.12平米,南 北,精装,低楼层(共33层),2012年建,板楼,5,251元/平,88.8万
沈阳,康平县,3室1厅,109.91平米,西 南 北,其他,高楼层(共23层),2018年建,板楼,10,464元/平,115万
沈阳,康平县,4室2厅,106.61平米,南 北,其他,低楼层(共34层),2018年建,板塔结合,9,943元/平,106万
沈阳,康平县,3室2厅,120.17平米,南 北,精装,高楼层(共30层),2010年建,塔楼,10,652元/平,128万
沈阳,康平县,4室2厅,197.07平米,南 北,毛坯,高楼层(共6层),2007年建,板塔结合,4,567元/平,90万
沈阳,浑南,3室1厅,145.16平米,南 北,其他,高楼层(共29层),2009年建,板楼,13,090元/平,190万
沈阳,浑南,3室2厅,127.89平米,南 北,简装,低楼层(共18层),2017年建,板楼,7,663元/平,98万
沈阳,浑南,2室2厅,84.67平米,南 北,其他,低楼层(共33层),2016年建,板塔结合,13,583元/平,115万
沈阳,浑南,3室1厅,76.8平米,南 北,其他,低楼层(共33层),2014年建,板楼,9,310元/平,71.5万
沈阳,浑南,3室1厅,110.16平米,南 北,简装,低楼层(共6层),2011年建,板楼,8,624元/平,95万
沈阳,浑南,3室2厅,129.74平米,南 北,毛坯,中楼层(共6层),2010年建,板楼,4,432元/平,57.5万
沈阳,浑南,3室1厅,106.39平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,10,528元/平,112万
沈阳,浑南,2室1厅,95.45平米,南 北,精装,中楼层(共34层),2014年建,板楼,14,982元/平,143万
沈阳,浑南,2室2厅,73.41平米,南 北,简装,高楼层(共7层),2008年建,板楼,8,160元/平,59.9万
沈阳,浑南,3室1厅,99.99平米,南 北,精装,高楼层(共33层),2018年建,板楼,11,202元/平,112万
沈阳,浑南,3室2厅,137.78平米,南 北,其他,中楼层(共7层),2004年建,板楼,5,662元/平,78万
沈阳,浑南,3室2厅,129.39平米,南 北,精装,高楼层(共32层),2015年建,板楼,12,985元/平,168万
沈阳,浑南,2室1厅,78.84平米,南 北,精装,高楼层(共18层),2010年建,板楼,16,236元/平,128万
沈阳,浑南,2室2厅,91.99平米,南 北,精装,中楼层(共31层),2016年建,板楼,16,307元/平,150万
沈阳,浑南,4室1厅,143.17平米,南 北,毛坯,低楼层(共10层),2017年建,板楼,6,636元/平,95万
沈阳,浑南,3室2厅,113.57平米,南 北,精装,高楼层(共34层),2019年建,板楼,7,485元/平,85万
沈阳,浑南,3室1厅,96.28平米,南 北,其他,中楼层(共33层),2017年建,板塔结合,11,426元/平,110万
沈阳,浑南,2室1厅,99.97平米,南 北,精装,低楼层(共33层),2016年建,板楼,17,006元/平,170万
沈阳,浑南,2室2厅,77.32平米,南 北,精装,低楼层(共34层),2015年建,板楼,10,347元/平,80万
沈阳,浑南,2室1厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,浑南,4室1厅,169.12平米,南 北,精装,低楼层(共33层),2012年建,板楼,5,251元/平,88.8万
沈阳,浑南,3室1厅,109.91平米,西 南 北,其他,高楼层(共23层),2018年建,板楼,10,464元/平,115万
沈阳,浑南,4室2厅,106.61平米,南 北,其他,低楼层(共34层),2018年建,板塔结合,9,943元/平,106万
沈阳,浑南,3室2厅,120.17平米,南 北,精装,高楼层(共30层),2010年建,塔楼,10,652元/平,128万
沈阳,浑南,4室2厅,197.07平米,南 北,毛坯,高楼层(共6层),2007年建,板塔结合,4,567元/平,90万
沈阳,法库县,3室1厅,145.16平米,南 北,其他,高楼层(共29层),2009年建,板楼,13,090元/平,190万
沈阳,法库县,3室2厅,127.89平米,南 北,简装,低楼层(共18层),2017年建,板楼,7,663元/平,98万
沈阳,法库县,2室2厅,84.67平米,南 北,其他,低楼层(共33层),2016年建,板塔结合,13,583元/平,115万
沈阳,法库县,3室1厅,76.8平米,南 北,其他,低楼层(共33层),2014年建,板楼,9,310元/平,71.5万
沈阳,法库县,3室1厅,110.16平米,南 北,简装,低楼层(共6层),2011年建,板楼,8,624元/平,95万
沈阳,法库县,3室2厅,129.74平米,南 北,毛坯,中楼层(共6层),2010年建,板楼,4,432元/平,57.5万
沈阳,法库县,3室1厅,106.39平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,10,528元/平,112万
沈阳,法库县,2室1厅,95.45平米,南 北,精装,中楼层(共34层),2014年建,板楼,14,982元/平,143万
沈阳,法库县,2室2厅,73.41平米,南 北,简装,高楼层(共7层),2008年建,板楼,8,160元/平,59.9万
沈阳,法库县,3室1厅,99.99平米,南 北,精装,高楼层(共33层),2018年建,板楼,11,202元/平,112万
沈阳,法库县,3室2厅,137.78平米,南 北,其他,中楼层(共7层),2004年建,板楼,5,662元/平,78万
沈阳,法库县,3室2厅,129.39平米,南 北,精装,高楼层(共32层),2015年建,板楼,12,985元/平,168万
沈阳,法库县,2室1厅,78.84平米,南 北,精装,高楼层(共18层),2010年建,板楼,16,236元/平,128万
沈阳,法库县,2室2厅,91.99平米,南 北,精装,中楼层(共31层),2016年建,板楼,16,307元/平,150万
沈阳,法库县,4室1厅,143.17平米,南 北,毛坯,低楼层(共10层),2017年建,板楼,6,636元/平,95万
沈阳,法库县,3室2厅,113.57平米,南 北,精装,高楼层(共34层),2019年建,板楼,7,485元/平,85万
沈阳,法库县,3室1厅,96.28平米,南 北,其他,中楼层(共33层),2017年建,板塔结合,11,426元/平,110万
沈阳,法库县,2室1厅,99.97平米,南 北,精装,低楼层(共33层),2016年建,板楼,17,006元/平,170万
沈阳,法库县,2室2厅,77.32平米,南 北,精装,低楼层(共34层),2015年建,板楼,10,347元/平,80万
沈阳,法库县,2室1厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,法库县,4室1厅,169.12平米,南 北,精装,低楼层(共33层),2012年建,板楼,5,251元/平,88.8万
沈阳,法库县,3室1厅,109.91平米,西 南 北,其他,高楼层(共23层),2018年建,板楼,10,464元/平,115万
沈阳,法库县,4室2厅,106.61平米,南 北,其他,低楼层(共34层),2018年建,板塔结合,9,943元/平,106万
沈阳,法库县,3室2厅,120.17平米,南 北,精装,高楼层(共30层),2010年建,塔楼,10,652元/平,128万
沈阳,法库县,4室2厅,197.07平米,南 北,毛坯,高楼层(共6层),2007年建,板塔结合,4,567元/平,90万
沈阳,沈北新区,3室1厅,145.16平米,南 北,其他,高楼层(共29层),2009年建,板楼,13,090元/平,190万
沈阳,沈北新区,3室2厅,127.89平米,南 北,简装,低楼层(共18层),2017年建,板楼,7,663元/平,98万
沈阳,沈北新区,2室2厅,84.67平米,南 北,其他,低楼层(共33层),2016年建,板塔结合,13,583元/平,115万
沈阳,沈北新区,3室1厅,76.8平米,南 北,其他,低楼层(共33层),2014年建,板楼,9,310元/平,71.5万
沈阳,沈北新区,3室1厅,110.16平米,南 北,简装,低楼层(共6层),2011年建,板楼,8,624元/平,95万
沈阳,沈北新区,3室2厅,129.74平米,南 北,毛坯,中楼层(共6层),2010年建,板楼,4,432元/平,57.5万
沈阳,沈北新区,3室1厅,106.39平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,10,528元/平,112万
沈阳,沈北新区,2室1厅,95.45平米,南 北,精装,中楼层(共34层),2014年建,板楼,14,982元/平,143万
沈阳,沈北新区,2室2厅,73.41平米,南 北,简装,高楼层(共7层),2008年建,板楼,8,160元/平,59.9万
沈阳,沈北新区,3室1厅,99.99平米,南 北,精装,高楼层(共33层),2018年建,板楼,11,202元/平,112万
沈阳,沈北新区,3室2厅,137.78平米,南 北,其他,中楼层(共7层),2004年建,板楼,5,662元/平,78万
沈阳,沈北新区,3室2厅,129.39平米,南 北,精装,高楼层(共32层),2015年建,板楼,12,985元/平,168万
沈阳,沈北新区,2室1厅,78.84平米,南 北,精装,高楼层(共18层),2010年建,板楼,16,236元/平,128万
沈阳,沈北新区,2室2厅,91.99平米,南 北,精装,中楼层(共31层),2016年建,板楼,16,307元/平,150万
沈阳,沈北新区,4室1厅,143.17平米,南 北,毛坯,低楼层(共10层),2017年建,板楼,6,636元/平,95万
沈阳,沈北新区,3室2厅,113.57平米,南 北,精装,高楼层(共34层),2019年建,板楼,7,485元/平,85万
沈阳,沈北新区,3室1厅,96.28平米,南 北,其他,中楼层(共33层),2017年建,板塔结合,11,426元/平,110万
沈阳,沈北新区,2室1厅,99.97平米,南 北,精装,低楼层(共33层),2016年建,板楼,17,006元/平,170万
沈阳,沈北新区,2室2厅,77.32平米,南 北,精装,低楼层(共34层),2015年建,板楼,10,347元/平,80万
沈阳,沈北新区,2室1厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,沈北新区,4室1厅,169.12平米,南 北,精装,低楼层(共33层),2012年建,板楼,5,251元/平,88.8万
沈阳,沈北新区,3室1厅,109.91平米,西 南 北,其他,高楼层(共23层),2018年建,板楼,10,464元/平,115万
沈阳,沈北新区,4室2厅,106.61平米,南 北,其他,低楼层(共34层),2018年建,板塔结合,9,943元/平,106万
沈阳,沈北新区,3室2厅,120.17平米,南 北,精装,高楼层(共30层),2010年建,塔楼,10,652元/平,128万
沈阳,沈北新区,4室2厅,197.07平米,南 北,毛坯,高楼层(共6层),2007年建,板塔结合,4,567元/平,90万
沈阳,望花区,3室1厅,145.16平米,南 北,其他,高楼层(共29层),2009年建,板楼,13,090元/平,190万
沈阳,望花区,3室2厅,127.89平米,南 北,简装,低楼层(共18层),2017年建,板楼,7,663元/平,98万
沈阳,望花区,2室2厅,84.67平米,南 北,其他,低楼层(共33层),2016年建,板塔结合,13,583元/平,115万
沈阳,望花区,3室1厅,76.8平米,南 北,其他,低楼层(共33层),2014年建,板楼,9,310元/平,71.5万
沈阳,望花区,3室1厅,110.16平米,南 北,简装,低楼层(共6层),2011年建,板楼,8,624元/平,95万
沈阳,望花区,3室2厅,129.74平米,南 北,毛坯,中楼层(共6层),2010年建,板楼,4,432元/平,57.5万
沈阳,望花区,3室1厅,106.39平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,10,528元/平,112万
沈阳,望花区,2室1厅,95.45平米,南 北,精装,中楼层(共34层),2014年建,板楼,14,982元/平,143万
沈阳,望花区,2室2厅,73.41平米,南 北,简装,高楼层(共7层),2008年建,板楼,8,160元/平,59.9万
沈阳,望花区,3室1厅,99.99平米,南 北,精装,高楼层(共33层),2018年建,板楼,11,202元/平,112万
沈阳,望花区,3室2厅,137.78平米,南 北,其他,中楼层(共7层),2004年建,板楼,5,662元/平,78万
沈阳,望花区,3室2厅,129.39平米,南 北,精装,高楼层(共32层),2015年建,板楼,12,985元/平,168万
沈阳,望花区,2室1厅,78.84平米,南 北,精装,高楼层(共18层),2010年建,板楼,16,236元/平,128万
沈阳,望花区,2室2厅,91.99平米,南 北,精装,中楼层(共31层),2016年建,板楼,16,307元/平,150万
沈阳,望花区,4室1厅,143.17平米,南 北,毛坯,低楼层(共10层),2017年建,板楼,6,636元/平,95万
沈阳,望花区,3室2厅,113.57平米,南 北,精装,高楼层(共34层),2019年建,板楼,7,485元/平,85万
沈阳,望花区,3室1厅,96.28平米,南 北,其他,中楼层(共33层),2017年建,板塔结合,11,426元/平,110万
沈阳,望花区,2室1厅,99.97平米,南 北,精装,低楼层(共33层),2016年建,板楼,17,006元/平,170万
沈阳,望花区,2室2厅,77.32平米,南 北,精装,低楼层(共34层),2015年建,板楼,10,347元/平,80万
沈阳,望花区,2室1厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,望花区,4室1厅,169.12平米,南 北,精装,低楼层(共33层),2012年建,板楼,5,251元/平,88.8万
沈阳,望花区,3室1厅,109.91平米,西 南 北,其他,高楼层(共23层),2018年建,板楼,10,464元/平,115万
沈阳,望花区,4室2厅,106.61平米,南 北,其他,低楼层(共34层),2018年建,板塔结合,9,943元/平,106万
沈阳,望花区,3室2厅,120.17平米,南 北,精装,高楼层(共30层),2010年建,塔楼,10,652元/平,128万
沈阳,望花区,4室2厅,197.07平米,南 北,毛坯,高楼层(共6层),2007年建,板塔结合,4,567元/平,90万
沈阳,辽中区,3室1厅,145.16平米,南 北,其他,高楼层(共29层),2009年建,板楼,13,090元/平,190万
沈阳,辽中区,3室2厅,127.89平米,南 北,简装,低楼层(共18层),2017年建,板楼,7,663元/平,98万
沈阳,辽中区,2室2厅,84.67平米,南 北,其他,低楼层(共33层),2016年建,板塔结合,13,583元/平,115万
沈阳,辽中区,3室1厅,76.8平米,南 北,其他,低楼层(共33层),2014年建,板楼,9,310元/平,71.5万
沈阳,辽中区,3室1厅,110.16平米,南 北,简装,低楼层(共6层),2011年建,板楼,8,624元/平,95万
沈阳,辽中区,3室2厅,129.74平米,南 北,毛坯,中楼层(共6层),2010年建,板楼,4,432元/平,57.5万
沈阳,辽中区,3室1厅,106.39平米,南 北,精装,中楼层(共33层),2018年建,板塔结合,10,528元/平,112万
沈阳,辽中区,2室1厅,95.45平米,南 北,精装,中楼层(共34层),2014年建,板楼,14,982元/平,143万
沈阳,辽中区,2室2厅,73.41平米,南 北,简装,高楼层(共7层),2008年建,板楼,8,160元/平,59.9万
沈阳,辽中区,3室1厅,99.99平米,南 北,精装,高楼层(共33层),2018年建,板楼,11,202元/平,112万
沈阳,辽中区,3室2厅,137.78平米,南 北,其他,中楼层(共7层),2004年建,板楼,5,662元/平,78万
沈阳,辽中区,3室2厅,129.39平米,南 北,精装,高楼层(共32层),2015年建,板楼,12,985元/平,168万
沈阳,辽中区,2室1厅,78.84平米,南 北,精装,高楼层(共18层),2010年建,板楼,16,236元/平,128万
沈阳,辽中区,2室2厅,91.99平米,南 北,精装,中楼层(共31层),2016年建,板楼,16,307元/平,150万
沈阳,辽中区,4室1厅,143.17平米,南 北,毛坯,低楼层(共10层),2017年建,板楼,6,636元/平,95万
沈阳,辽中区,3室2厅,113.57平米,南 北,精装,高楼层(共34层),2019年建,板楼,7,485元/平,85万
沈阳,辽中区,3室1厅,96.28平米,南 北,其他,中楼层(共33层),2017年建,板塔结合,11,426元/平,110万
沈阳,辽中区,2室1厅,99.97平米,南 北,精装,低楼层(共33层),2016年建,板楼,17,006元/平,170万
沈阳,辽中区,2室2厅,77.32平米,南 北,精装,低楼层(共34层),2015年建,板楼,10,347元/平,80万
沈阳,辽中区,2室1厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,辽中区,4室1厅,169.12平米,南 北,精装,低楼层(共33层),2012年建,板楼,5,251元/平,88.8万
沈阳,辽中区,3室1厅,109.91平米,西 南 北,其他,高楼层(共23层),2018年建,板楼,10,464元/平,115万
沈阳,辽中区,4室2厅,106.61平米,南 北,其他,低楼层(共34层),2018年建,板塔结合,9,943元/平,106万
沈阳,辽中区,3室2厅,120.17平米,南 北,精装,高楼层(共30层),2010年建,塔楼,10,652元/平,128万
沈阳,辽中区,4室2厅,197.07平米,南 北,毛坯,高楼层(共6层),2007年建,板塔结合,4,567元/平,90万
,,,,,,,,,,,
沈阳,沈北新区,3室2厅,143.1平米,南,简装,低楼层(共12层),2007年建,板楼,9,784元/平,140万
沈阳,沈北新区,2室1厅,74.21平米,南,简装,低楼层(共33层),2018年建,板楼,6,334元/平,47万
沈阳,沈北新区,3室2厅,141.69平米,南 北,精装,高楼层(共12层),2011年建,板楼,6,705元/平,95万
沈阳,沈北新区,3室2厅,115.47平米,南 北,精装,低楼层(共34层),2020年建,板楼,22,171元/平,256万
沈阳,沈北新区,3室2厅,121.35平米,南 北,精装,低楼层(共24层),2013年建,板楼,6,675元/平,81万
沈阳,沈北新区,2室1厅,69.32平米,南 北,精装,中楼层(共6层),2006年建,板楼,13,849元/平,96万
沈阳,沈北新区,3室2厅,87.46平米,南 北,其他,中楼层(共11层),2017年建,板楼,14,293元/平,125万
沈阳,沈北新区,3室2厅,135.22平米,南 北,精装,中楼层(共18层),2007年建,板楼,11,981元/平,162万
沈阳,沈北新区,2室2厅,90.62平米,南 北,精装,中楼层(共28层),2015年建,板楼,9,711元/平,88万
沈阳,沈北新区,4室2厅,134.45平米,南 北,毛坯,高楼层(共33层),2019年建,板楼,5,653元/平,76万
沈阳,沈北新区,3室1厅,101.17平米,南 北,其他,高楼层(共31层),2009年建,板楼,17,792元/平,180万
沈阳,沈北新区,3室2厅,111.84平米,南 北,精装,中楼层(共32层),2018年建,板楼,21,460元/平,240万
沈阳,沈北新区,3室2厅,116.45平米,南 北,精装,中楼层(共9层),2005年建,板楼,8,159元/平,95万
沈阳,沈北新区,3室1厅,73.6平米,南 北,其他,低楼层(共7层),2007年建,板楼,6,115元/平,45万
沈阳,沈北新区,3室2厅,95平米,北 南,简装,高楼层(共25层),2016年建,板楼,8,106元/平,77万
沈阳,沈北新区,2室1厅,77.2平米,南 北,简装,高楼层(共6层),2003年建,板楼,12,177元/平,94万
沈阳,沈北新区,3室2厅,148.23平米,东北,精装,低楼层(共33层),2006年建,板塔结合,12,818元/平,190万
沈阳,沈北新区,2室2厅,97.98平米,南 北,精装,中楼层(共33层),2014年建,板楼,10,105元/平,99万
沈阳,沈北新区,2室2厅,74.83平米,东南,其他,低楼层(共28层),2015年建,板楼,10,023元/平,75万
沈阳,沈北新区,3室1厅,116.91平米,西南,精装,高楼层(共26层),2009年建,板楼,13,344元/平,156万
沈阳,沈北新区,3室1厅,92.87平米,南 北,其他,低楼层(共34层),2015年建,板塔结合,11,845元/平,110万
沈阳,沈北新区,3室1厅,127.24平米,南 西 北,精装,中楼层(共6层),2015年建,板楼,10,610元/平,135万
沈阳,沈北新区,3室1厅,117.6平米,南 西 北,精装,低楼层(共33层),2012年建,板楼,6,165元/平,72.5万
沈阳,沈北新区,2室2厅,95.45平米,南 北,其他,低楼层(共34层),2014年建,板楼,13,620元/平,130万
沈阳,沈北新区,2室1厅,72.64平米,南,精装,低楼层(共33层),2010年建,板楼,9,637元/平,70万
沈阳,沈北新区,2室1厅,80.99平米,南 北,精装,高楼层(共27层),2012年建,板楼,11,730元/平,95万
沈阳,沈北新区,3室1厅,140平米,南 北,其他,32层,2014年建,板楼,4,929元/平,69万
沈阳,沈北新区,2室1厅,121.71平米,南 北,毛坯,高楼层(共33层),2014年建,板楼,11,750元/平,143万
沈阳,望花区,3室2厅,143.1平米,南,简装,低楼层(共12层),2007年建,板楼,9,784元/平,140万
沈阳,望花区,2室1厅,74.21平米,南,简装,低楼层(共33层),2018年建,板楼,6,334元/平,47万
沈阳,望花区,3室2厅,141.69平米,南 北,精装,高楼层(共12层),2011年建,板楼,6,705元/平,95万
沈阳,望花区,3室2厅,115.47平米,南 北,精装,低楼层(共34层),2020年建,板楼,22,171元/平,256万
沈阳,望花区,3室2厅,121.35平米,南 北,精装,低楼层(共24层),2013年建,板楼,6,675元/平,81万
沈阳,望花区,2室1厅,69.32平米,南 北,精装,中楼层(共6层),2006年建,板楼,13,849元/平,96万
沈阳,望花区,3室2厅,87.46平米,南 北,其他,中楼层(共11层),2017年建,板楼,14,293元/平,125万
沈阳,望花区,3室2厅,135.22平米,南 北,精装,中楼层(共18层),2007年建,板楼,11,981元/平,162万
沈阳,望花区,2室2厅,90.62平米,南 北,精装,中楼层(共28层),2015年建,板楼,9,711元/平,88万
沈阳,望花区,4室2厅,134.45平米,南 北,毛坯,高楼层(共33层),2019年建,板楼,5,653元/平,76万
沈阳,望花区,3室1厅,101.17平米,南 北,其他,高楼层(共31层),2009年建,板楼,17,792元/平,180万
沈阳,望花区,3室2厅,111.84平米,南 北,精装,中楼层(共32层),2018年建,板楼,21,460元/平,240万
沈阳,望花区,3室2厅,116.45平米,南 北,精装,中楼层(共9层),2005年建,板楼,8,159元/平,95万
沈阳,望花区,3室1厅,73.6平米,南 北,其他,低楼层(共7层),2007年建,板楼,6,115元/平,45万
沈阳,望花区,3室2厅,95平米,北 南,简装,高楼层(共25层),2016年建,板楼,8,106元/平,77万
沈阳,望花区,2室1厅,77.2平米,南 北,简装,高楼层(共6层),2003年建,板楼,12,177元/平,94万
沈阳,望花区,3室2厅,148.23平米,东北,精装,低楼层(共33层),2006年建,板塔结合,12,818元/平,190万
沈阳,望花区,2室2厅,97.98平米,南 北,精装,中楼层(共33层),2014年建,板楼,10,105元/平,99万
沈阳,望花区,2室2厅,74.83平米,东南,其他,低楼层(共28层),2015年建,板楼,10,023元/平,75万
